"CodeWilaya";"Wilaya";"Moughataa";"Commune";"Center";"CodeCentre";"CodeBureau";"NbInscrits";"nbVotant";"nbVoteNull";"nbVoteNeutre";"nbSuffrage";"nbVoix";"Candidat"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;72;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;48;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;199;"Biram Dah Dah ABEID (Biram)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"15";"Nouakchott Sud";"El Mina";"El Mina";"Ecole Nessiba";"23";"01";539;453;14;10;429;107;"KANE Hamidou Baba (Kane)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;80;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;8;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;10;"Biram Dah Dah ABEID (Biram)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"02";"Hodh El Gharbi";"Tamcheket";"Sava";"Ecole Lemtaybla";"05";"01";144;100;2;0;98;0;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;106;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;116;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;71;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;25;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;4;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Lycée";"18";"05";482;348;2;1;345;23;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;150;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;81;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;71;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;19;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Iraq";"18";"01";564;327;4;0;323;1;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;231;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;28;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;1;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;6;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Amourj";"Bougadoum";"Echbar";"11";"01";440;274;6;1;267;1;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;86;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;74;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"M'Bout";"Lahrach";"Ochkech";"03";"01";333;177;9;0;168;1;"KANE Hamidou Baba (Kane)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;184;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;46;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;8;"Biram Dah Dah ABEID (Biram)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;3;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"07";"Adrar";"Atar";"Ain Ehel Taya";"Dispensaire";"03";"01";365;250;5;1;244;1;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;288;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;13;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;0;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Djiguenni";"El Mebrouk";"Ecole Hassi Ellag";"06";"01";446;308;5;2;301;0;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;118;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;7;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;12;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole10";"13";"01";185;160;21;1;138;0;"KANE Hamidou Baba (Kane)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;86;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;46;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;114;"Biram Dah Dah ABEID (Biram)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Imam Malick";"21";"01";442;358;14;15;329;76;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;162;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;14;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;34;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;39;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"R'Kiz";"Bareine";"Ecole Bareina";"05";"03";456;250;0;1;249;0;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;40;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;281;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"02";565;380;31;0;349;13;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;49;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;24;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;1;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Timbedra";"Etouil";"Bouzelyan";"06";"01";98;76;2;0;74;0;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;69;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;4;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;8;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Maghama";"Toulel";"Ecole Noma";"04";"01";329;256;6;15;235;153;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;76;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;21;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;265;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 1";"02";"01";564;398;11;6;381;15;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;27;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;80;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 3";"05";"01";384;214;11;2;201;87;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;96;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;56;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;155;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Commune";"01";"01";565;361;6;2;353;42;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;219;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;31;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;58;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;13;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"02";514;344;13;2;329;8;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;77;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;85;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;115;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;12;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Point de Santé d'aguoeinitt";"08";"01";484;313;4;4;305;14;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;99;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;74;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;116;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;12;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 4";"06";"02";508;320;8;0;312;11;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;249;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;2;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;1;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Boumdeid";"Hseiy Tin";"Dehara";"02";"01";263;253;0;0;253;0;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;130;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;54;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;72;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Ejar";"Ecole Agueinitt";"02";"01";514;274;8;3;263;3;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;104;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;47;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;242;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;10;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 1 Tahil";"07";"01";547;421;3;1;417;14;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;46;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;168;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Ecole 6";"08";"02";359;258;5;6;247;17;"KANE Hamidou Baba (Kane)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;62;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;174;"Biram Dah Dah ABEID (Biram)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"00";"Etranger";"Europe";"France";"Paris 2";"02";"01";558;317;2;5;310;51;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;58;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;14;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;103;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"03";509;358;7;12;339;159;"KANE Hamidou Baba (Kane)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;155;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;24;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;15;"Biram Dah Dah ABEID (Biram)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"07";"Adrar";"Atar";"Atar";"Kenewal";"23";"01";235;200;6;0;194;0;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;54;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;9;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;102;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"02";522;362;20;4;338;171;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"01";524;344;21;6;317;47;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"01";524;344;21;6;317;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Sélibaby";"Sélibaby";"Lycée";"12";"01";524;344;21;6;317;103;"Biram Dah Dah ABEID (Biram)"
